,ClusterCoefficient,Indegree,Outdegree,ClosenessCentrality,BetweennessCentrality,InOverOut,Activity
Leadbelly-spirestone,0.0004905119597973819,343,422,0.2850639150144336,0.001506406338174349,0.8127962085308057,765
SoulNemesis-2517,0.0005954646290120936,0,8,0.0,0.0,0.0,8
Irongrad-aegwynn,0.0,0,2,0.0,0.0,0.0,2
Lichceifador-goldrinn,0.00046621482202686656,25,16,0.24837237582421848,6.65977785439278e-05,1.5625,41
Dankwubbz-stormrage,0.0004430916423984288,504,225,0.28824124447567234,0.0016824472978503866,2.24,729
Fleshoflíght-earthen-ring,0.0005735721380407069,107,29,0.2832453651764494,0.00036838221490745153,3.689655172413793,136
Afgoo-yojamba,0.0,1,1,0.196836578496373,2.0353057421619906e-07,1.0,2
Kdt-area-52,0.0003376069238156553,6,3,0.21724189863809135,3.2999360466469706e-06,2.0,9
Linch-blackwater-raiders,0.0,0,1,0.0,0.0,0.0,1
Zlatan-thaurissan,0.00033494016613189366,17,10,0.2420534749232613,8.540367923451564e-06,1.7,27
Arndt-ragnaros,0.0,0,3,0.0,0.0,0.0,3
Shootrmcgavn-netherwind,0.0008804354390393597,4,0,0.229892074599291,0.0,inf,4
Weasel-22311,0.0,0,2,0.0,0.0,0.0,2
Kydren-emerald-dream,0.0007806202291789799,2,0,0.20781972482188238,0.0,inf,2
Azerìck-proudmoore,0.0007753828371991466,1,6,0.20588921890321912,1.7878044185397635e-06,0.16666666666666666,7
Forestgrim-2706,0.0,0,2,0.0,0.0,0.0,2
Lenarific-ysera,0.0005515414584001785,1,11,0.18939113264529966,6.050806355811502e-07,0.09090909090909091,12
Fabledd-tichondrius,0.00015612404583579599,6,1,0.21816801232117236,2.5026381881682115e-08,6.0,7
Dwightkroot-dragonblight,0.00015662273638701073,15,2,0.2312483385926163,3.397487525889053e-05,7.5,17
Aladdinlol-lethon,0.004439026964678032,0,5,0.0,0.0,0.0,5
Saltmaster-dark-iron,0.0021585508924809108,1,1,0.2112112027530536,7.29434294628733e-08,1.0,2
Séttra-barthilas,0.0008753701338706756,0,4,0.0,0.0,0.0,4
Duke-2856,0.0008259819148664522,0,3,0.0,0.0,0.0,3
Ahndeddo-burning-blade,0.0,0,1,0.0,0.0,0.0,1
Joliath-eredar,0.0004166423135222993,7,40,0.22266946370665774,1.2670662353797657e-05,0.175,47
Icemanliddel-area-52,0.0006862591632334107,45,31,0.2579048894260869,0.00014820312461398104,1.4516129032258065,76
Griefs-emerald-dream,0.0005928154184499405,172,294,0.2808401970118803,0.0009959433195817157,0.5850340136054422,466
Vitruvian-wyrmrest-accord,0.0005454208698871449,1,52,0.21120661499505472,8.036061028042695e-05,0.019230769230769232,53
Lazers-darkspear,0.0007806202291789799,0,2,0.0,0.0,0.0,2
Heavyn-nemesis,0.0004319504812898851,11,40,0.24015832200015633,0.00012470121857356158,0.275,51
Galadrion-kelthuzad,0.000983519858716357,0,3,0.0,0.0,0.0,3
Totosai-2590,0.0004935732290050208,0,4,0.0,0.0,0.0,4
Aeste-maelstrom,0.0005319218391296284,9,5,0.22858456300583785,5.628515423966127e-06,1.8,14
Unseenx-emerald-dream,0.0012047556485000797,3,2,0.23392989802103475,5.295479959358665e-07,1.5,5
Iceblõck-illidan,0.0,0,1,0.0,0.0,0.0,1
Fantazero-moon-guard,0.0005136740462393947,4,7,0.21572848803368602,5.4187054315074365e-05,0.5714285714285714,11
Gentlebreeze-nesingwary,0.000558069107848468,1,2,0.16995613055202283,2.62110367965157e-07,0.5,3
Grito-bigglesworth,0.0,0,2,0.0,0.0,0.0,2
Talarian-earthen-ring,0.0,0,1,0.0,0.0,0.0,1
Expliclt-tichondrius,0.0,5,0,0.19956766417198102,0.0,inf,5
Ãpex-illidan,0.00018160705278738804,43,4,0.24979525615635642,0.00012022028255784469,10.75,47
Thorek-deviate-delight,0.002835219807443161,0,2,0.0,0.0,0.0,2
Sentactic-illidan,0.0010788889075938285,0,3,0.0,0.0,0.0,3
Sätyr-zuljin,0.0002676854310087108,9,0,0.21384016348538018,0.0,inf,9
Torswan-sargeras,0.000676001053612006,106,20,0.2695664146029312,0.0001844014275507619,5.3,126
Ratles-darkspear,0.0,0,1,0.0,0.0,0.0,1
Lovebaby-frostmourne,0.0004130524576621232,2,1,0.15444716459078944,2.0734922217095317e-08,2.0,3
Tasty-21622,0.0,0,1,0.0,0.0,0.0,1
Hishigamí-azralon,0.0,0,1,0.0,0.0,0.0,1
Kaí-kelthuzad,0.000983519858716357,0,3,0.0,0.0,0.0,3
Akeyta-laughing-skull,0.0,0,1,0.0,0.0,0.0,1
Smorkfist-emerald-dream,0.0005062397383936529,446,122,0.2903846540583046,0.0008519774779381699,3.6557377049180326,568
Ugoboom-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Interruptme-bleeding-hollow,0.0005768336713819563,17,0,0.24926648321837258,0.0,inf,17
Rdord-frostmourne,0.0007119673579025406,46,33,0.27658237971163757,0.00012476202472586374,1.393939393939394,79
Graphyte-sargeras,0.00037187739674254025,233,1212,0.28484679344804104,0.003328556822870171,0.19224422442244224,1445
Flangeege-azshara,0.00014360371517882189,0,11,0.0,0.0,0.0,11
Tommy-terokkar,0.0021189293019537765,0,2,0.0,0.0,0.0,2
Afks-dunemaul,0.0,3,0,0.21069679231242947,0.0,inf,3
Solz-tichondrius,0.0008476848080944499,0,131,0.0,0.0,0.0,131
Swaggerific-sargeras,0.0,0,3,0.0,0.0,0.0,3
Frostedtears-sargeras,0.00047863234903802694,5,1,0.23798350729703682,2.4327070434266087e-07,5.0,6
Kaivax,0.00024338580833167564,110,0,0.2833622100000072,0.0,inf,110
Lissana-hyjal,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Béndova-ashkandi,0.0006732592007217832,0,3,0.0,0.0,0.0,3
Raylol-2339,0.0,0,1,0.0,0.0,0.0,1
Argus-agamaggan,0.0,0,1,0.0,0.0,0.0,1
Bombdots-area-52,0.001140242075671021,3,1,0.21138568536581945,3.2200898779452695e-07,3.0,4
Nerdy-stormrage,0.0010452933982646542,1,2,6.595435958316844e-05,2.2535936664562382e-07,0.5,3
Qazar-westfall,0.001784920027927888,3,0,0.2341543313212339,0.0,inf,3
Raerá-hyjal,0.0,1,0,0.21707399037442926,0.0,inf,1
Sae-faerlina,0.0024679413379566136,0,3,0.0,0.0,0.0,3
Future-incendius,0.00044043833334272715,4,8,0.18251239096670788,4.92000485539132e-07,0.5,12
Sylviax-barthilas,0.0003485326115546896,46,9,0.26717398860093233,3.9142726902200384e-05,5.111111111111111,55
Aidheann-draktharon,0.0,0,1,0.0,0.0,0.0,1
Suççubae-sargeras,0.0005785900728113339,9,0,0.22931764113194855,0.0,inf,9
Avataur-dreadmaul,0.0,0,1,0.0,0.0,0.0,1
Frene-lightninghoof,0.0,0,1,0.0,0.0,0.0,1
Facesmaasher-thrall,7.806202291789799e-05,7,0,0.18193119152118242,0.0,inf,7
Phax-zuljin,0.0,2,0,0.2115354731536261,0.0,inf,2
Doomgard-illidan,0.000376195471088114,38,75,0.26116757919857997,0.00020055299009380992,0.5066666666666667,113
Dürzo-hyjal,0.00029786236478880813,3,0,0.2015153717937175,0.0,inf,3
Dardron-demon-soul,0.0029846396856447075,1,1,0.20108218506787842,5.431466557663204e-08,1.0,2
Eppitzrak-azjolnerub,0.0,0,1,0.0,0.0,0.0,1
Kunkkå-frostmourne,0.00017657744182948137,3,1,0.15949887868284582,1.2981022429089555e-06,3.0,4
Resucitado-arcanite-reaper,0.0027464518479319313,0,2,0.0,0.0,0.0,2
Walden-whitemane,0.0,0,1,0.0,0.0,0.0,1
Yipai-dunemaul,0.0,0,1,0.0,0.0,0.0,1
Itiswhatitis-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Omniblue-bonechewer,0.0,0,1,0.0,0.0,0.0,1
Alphönce-kelthuzad,0.0002632536699651092,44,24,0.24969262341796336,0.000258878989311953,1.8333333333333333,68
Lunestra-gorgonnash,0.000371044617003522,11,212,0.23255913853154264,0.00037999156939442304,0.05188679245283019,223
Haxximlit-blackwater-raiders,0.0,0,1,0.0,0.0,0.0,1
Tomkazansky-area-52,0.0,0,1,0.0,0.0,0.0,1
Unknown-2338,0.0004995439194651462,0,6,0.0,0.0,0.0,6
Bangslayedem-darkspear,0.0,0,1,0.0,0.0,0.0,1
Bree-benediction,0.0,0,2,0.0,0.0,0.0,2
Thiccwater-frostmourne,0.0006725632384453389,2,72,0.195420345702963,1.872023147501425e-06,0.027777777777777776,74
Jakiro-arugal,0.0,0,7,0.0,0.0,0.0,7
Aspar-2801,0.00022452709834401967,0,67,0.0,0.0,0.0,67
Kozra-illidan,0.0,0,1,0.0,0.0,0.0,1
Alaznei-wyrmrest-accord,0.0,0,2,0.0,0.0,0.0,2
Manbooty-tichondrius,0.0004525965975859281,58,9,0.26470830428068304,4.83081266333574e-05,6.444444444444445,67
Gørdøngekkø-greymane,0.0010999154908843147,15,1,0.24647731663225173,2.841201216244939e-05,15.0,16
Imfrench-area-52,0.0005610766737049344,3,5,0.22645512462486211,3.353116921352423e-06,0.6,8
Kevert-21224,0.0,0,2,0.0,0.0,0.0,2
lix-21423,0.00035121540202655565,0,8,0.0,0.0,0.0,8
Hi-maiev,0.0012391573729863697,0,2,0.0,0.0,0.0,2
Hólywarriors-proudmoore,0.0007161158575389917,115,8,0.28945108031858807,0.0001017922560691049,14.375,123
Shamen-2864,0.0007977027167047461,0,18,0.0,0.0,0.0,18
Lafs-malganis,0.0005900593648568211,0,325,0.0,0.0,0.0,325
Delianda-illidan,0.0005753181749267663,0,9,0.0,0.0,0.0,9
Switchey-kiljaeden,0.0006271786301492615,15,13,0.2510205013719106,2.7677910899913924e-05,1.1538461538461537,28
Mame-illidan,0.0005290543103673826,352,141,0.2857256660439696,0.0009337505944014701,2.49645390070922,493
Voidfuryx-malganis,0.0005764612492255124,194,58,0.2752669613051277,0.0005257351606745352,3.3448275862068964,252
Tyrunë-ragnaros,0.0,0,2,0.0,0.0,0.0,2
Blindsáp-dalaran,0.0,2,0,0.15949898877806254,0.0,inf,2
Lingpow-elune,0.004511800034507031,0,2,0.0,0.0,0.0,2
Sicbuttons-emerald-dream,0.0006756012288336513,97,71,0.2970831084980853,0.0004374037828829165,1.3661971830985915,168
Ptirsha-moon-guard,0.00033114865432219064,180,326,0.28766989559901573,0.002409407480789705,0.5521472392638037,506
Larosi-ragnaros,0.0,0,1,0.0,0.0,0.0,1
Unlucky-blackrock,0.0004950350170407938,349,28,0.28573406233154075,0.00035670044756565906,12.464285714285714,377
Flabbyz-aggramar,0.0009416253726406103,2,3,0.21403324105530114,5.061055619257923e-10,0.6666666666666666,5
Qwertyuioplk-tichondrius,0.0008857403598567767,0,20,0.0,0.0,0.0,20
Agontal-illidan,0.0,0,2,0.0,0.0,0.0,2
Kolpos-firetree,0.0003902979468082297,15,9,0.24700952981436125,0.0001000515294194955,1.6666666666666667,24
Chillbayne-grobbulus,0.00048124458352682276,0,11,0.0,0.0,0.0,11
Illidanar-area-52-1047480,0.0008061225445226981,16,4,0.23584200783774356,3.617002398351418e-05,4.0,20
Itrinketsap-magtheridon,0.0,1,0,0.2112276415100629,0.0,inf,1
Zoidy-spirestone,0.00037551060546672034,11,29,0.2322425274945622,0.00016778061165418517,0.3793103448275862,40
Kakidebugger-proudmoore,0.00032594802332638423,59,14,0.26876914536852037,0.00015765739150574694,4.214285714285714,73
Sleepys-blaumeux,0.0007979291721597159,12,0,0.24343258680262347,0.0,inf,12
Feralbaskíns-area-52,0.0005414685240892672,163,5,0.28127075907267374,0.00026492010349879545,32.6,168
Fazi-2521,0.0003232824088841925,0,23,0.0,0.0,0.0,23
Hypercar-tichondrius,0.0,3,0,0.2103049508631535,0.0,inf,3
Shinobe-nazjatar,0.0008999890902897786,0,34,0.0,0.0,0.0,34
Kcatta-kelthuzad,0.0007832167622215413,5,18,0.20747071801357736,8.125586792224438e-05,0.2777777777777778,23
Murrkwarrior-amanthul,0.00021316396049075764,379,88,0.2851140670051117,0.0010585805271830229,4.306818181818182,467
Vanter-area-52,0.0046228560533253605,1,2,0.21672380290514712,4.859789270513627e-07,0.5,3
Nylorâs-stormrage,0.00012391573729863696,3,1,0.22026844284936412,2.9524494167064704e-07,3.0,4
Silkyfist-malganis,0.0,0,1,0.0,0.0,0.0,1
Tederrito-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Grarîl-khaz-modan,0.0,0,1,0.0,0.0,0.0,1
Natibo-ragnaros,0.0,0,2,0.0,0.0,0.0,2
Crizotic-2797,0.0,0,1,0.0,0.0,0.0,1
Mud-icecrown,0.00035943192088282514,83,71,0.26839079580287417,0.0006201309305513627,1.1690140845070423,154
Biggdikk-emerald-dream,0.0003061869945222918,23,19,0.2403898771574657,3.3071059615245096e-05,1.2105263157894737,42
Aamon-faerlina,0.0006041213371660758,1,32,0.20103229699682293,2.3209930443449703e-06,0.03125,33
Baguazhang-zuljin,0.0009046761323863532,0,20,0.0,0.0,0.0,20
Anorc-azshara,0.0,0,1,0.0,0.0,0.0,1
Kawaifu-stormrage,0.0001032631144155308,0,4,0.0,0.0,0.0,4
Bearrawr-garrosh,0.0008590206412902332,0,63,0.0,0.0,0.0,63
Fêlwaflle-elune,0.0008374288815997823,31,119,0.25989015184536085,0.0002100009168603741,0.2605042016806723,150
Ðude-baelgun,0.00043512285734619867,23,161,0.23907184650723667,0.00040166572197193715,0.14285714285714285,184
Hmmidk-cenarion-circle,0.0,0,1,0.0,0.0,0.0,1
Finwe-2573,0.0008107986670374362,0,8,0.0,0.0,0.0,8
Hollowknight-eitrigg,0.0010038701050902909,13,41,0.24750623991096907,0.00010146894112793649,0.3170731707317073,54
Rapidfire-grobbulus,0.00128013384262633,0,10,0.0,0.0,0.0,10
Lerena-the-forgotten-coast,0.0,4,0,0.15521469360898887,0.0,inf,4
Bottleoperne-bonechewer,0.0,0,3,0.0,0.0,0.0,3
Retallìca-illidan,0.00019864810346536187,6,1,0.20720103437483656,7.393117736806126e-08,6.0,7
Honeybobobo-trollbane,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Goldgrabber-malganis,0.0,0,1,0.0,0.0,0.0,1
Hashishkebab-stormrage,0.0018047900760671562,0,2,0.0,0.0,0.0,2
Tentacletime-stormrage,0.0007933819316478049,0,91,0.0,0.0,0.0,91
Souptime-illidan,0.0,0,1,0.0,0.0,0.0,1
Deerburgers-malganis,0.0,0,2,0.0,0.0,0.0,2
Sethio-grobbulus,0.0,0,1,0.0,0.0,0.0,1
Sandwichmaid-trollbane,0.0008058476711263561,0,23,0.0,0.0,0.0,23
SexyImpaler-2127,0.00014893118239440407,0,4,0.0,0.0,0.0,4
Juhmk-azshara,0.0007192407708461624,7,48,0.23854399050935507,1.4836818952301559e-05,0.14583333333333334,55
Twinkoften-dalaran,0.0,0,3,0.0,0.0,0.0,3
Brynndolïn-arthas,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Demansmh-zuljin,0.0,0,1,0.0,0.0,0.0,1
Grounded-dalaran,0.0,0,1,0.0,0.0,0.0,1
Chuckler-fizzcrank,0.0,0,1,0.0,0.0,0.0,1
Pirates-proudmoore,0.00052041348611932,4,0,0.14663049184135074,0.0,inf,4
Madness-zuljin,0.0007806202291789799,1,1,0.17945365347489173,2.6410455578749133e-05,1.0,2
Colomery-archimonde,0.0006570568590355319,20,23,0.2505999881740762,6.585943702286608e-05,0.8695652173913043,43
Sniffed-illidan,0.00040202858143635286,13,3,0.18921791354289583,1.9173808749481986e-07,4.333333333333333,16
Trollingwarc-steamwheedle-cartel,0.0,0,2,0.0,0.0,0.0,2
Bjulfr-bigglesworth,0.0007933441251183624,0,102,0.0,0.0,0.0,102
Thunderçatz-zuljin,0.0005734010201975537,15,92,0.24588519765184802,7.151146720552833e-05,0.16304347826086957,107
Lukä-sargeras,0.0,1,1,6.595435958316844e-05,2.1751322334664086e-09,1.0,2
Rabald-moon-guard,0.0007215574243280481,63,48,0.2711676652669511,0.00015348390374143964,1.3125,111
ßobsondugnut-zuljin,0.0021585508924809108,0,2,0.0,0.0,0.0,2
Bttrinity-darkspear,0.0005697902057788355,0,5,0.0,0.0,0.0,5
Aluhz-tichondrius,0.0,1,0,0.20536218943248596,0.0,inf,1
Anatist-moon-guard,0.0,1,0,0.20536218943248596,0.0,inf,1
anon6380331,0.0002185137540875815,39,3,0.2559429902119536,6.192873353272155e-05,13.0,42
Mugara-kirtonos,0.00047364879383838035,266,29,0.2866184271523163,0.0005406388439081607,9.172413793103448,295
Asokah-saurfang,0.00028952155972377714,28,4,0.2444756528585304,4.213418892497786e-06,7.0,32
Fabledd-korgath,0.0002350616730715412,8,0,0.2215544331419252,0.0,inf,8
Lynnc-sargeras,0.0005420254435278301,0,188,0.0,0.0,0.0,188
Doktoraven-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Slade-dalaran,0.001513165780859609,0,2,0.0,0.0,0.0,2
Pathunis-emerald-dream,0.0,2,0,0.2065836486270033,0.0,inf,2
Divium-heartseeker,0.0006841614330432966,1,27,0.17233273915145117,1.028244394841835e-06,0.037037037037037035,28
Bebella-moon-guard,0.00018669318875628866,0,7,0.0,0.0,0.0,7
Krethrah-kul-tiras-919363,0.0004894346902901012,68,8,0.2758213525414101,1.9156252405792916e-05,8.5,76
Mazharr-sargeras,0.00045500421853982134,23,153,0.2368242520615308,0.00013106876945371618,0.1503267973856209,176
Luncharoo-area-52,0.0009304701909259953,14,70,0.25810341998625885,0.0001236734142981156,0.2,84
Snizzap-area-52,0.0,0,1,0.0,0.0,0.0,1
ßaddi-uldum,0.0004902838737773098,37,101,0.26467948229693034,0.0002979535678413014,0.36633663366336633,138
Finnarius-stormrage,0.000802250958408678,0,3,0.0,0.0,0.0,3
Bâckstabbath-bleeding-hollow,0.0007504790045414864,18,20,0.2443589199121012,1.67527060486487e-05,0.9,38
Alecan-garrosh,0.0,0,1,0.0,0.0,0.0,1
Finchibald-anathema,0.000905903293464091,4,39,0.20322555994528968,4.938289461834786e-07,0.10256410256410256,43
Nightfall-22501,0.00040318101296496126,0,11,0.0,0.0,0.0,11
Aceliah-barthilas,0.0,0,1,0.0,0.0,0.0,1
Çronos-icecrown,0.0,0,1,0.0,0.0,0.0,1
Voxx-darkspear,0.00124291589385447,0,124,0.0,0.0,0.0,124
Chibii-moon-guard,0.00042230474056151774,5,26,0.23252020998475129,2.190201884441357e-05,0.19230769230769232,31
Pyro-nazjatar,0.00042041482475898304,18,55,0.24193904307395694,0.00010983152161848616,0.32727272727272727,73
Kha-bigglesworth,0.0001234820684279293,0,10,0.0,0.0,0.0,10
Tortuyo-zuluhed,0.0006643482068980377,2,48,0.21406151244149196,1.0496059312424449e-05,0.041666666666666664,50
Mute-alterac-mountains,0.0003528711861404454,81,6,0.27913105041315717,0.00013878654908475044,13.5,87
Zephyr-incendius,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Hidensneek-illidan,0.0,0,1,0.0,0.0,0.0,1
Bearheart-kiljaeden,0.0008328735043534553,167,29,0.2799346521129215,0.00021554316131470729,5.758620689655173,196
Killshotjr-bloodhoof-926056,0.0,0,1,0.0,0.0,0.0,1
Tcc-azralon,0.0002857617011404925,15,37,0.2487918056736261,6.668771057354832e-05,0.40540540540540543,52
Zexnitreplas-eonar,0.0004457807900867864,18,225,0.2436791755292166,0.0003167553351952333,0.08,243
Cutpaste-frostmourne,0.0005114746446023736,0,26,0.0,0.0,0.0,26
Avonova-2182,0.001513165780859609,0,2,0.0,0.0,0.0,2
Wafflez-felstriker,0.000438959260808007,65,202,0.26923799366308543,0.0004934372289117356,0.3217821782178218,267
Nußa-area-52,0.0005486004392255985,161,124,0.2836750631952134,0.0004861525028604722,1.2983870967741935,285
Voidspawn-emerald-dream,0.000683730648997879,166,343,0.28566690584471266,0.0007727284104876305,0.4839650145772595,509
Bliotch-tichondrius,6.195786864931848e-05,0,5,0.0,0.0,0.0,5
Justcold-mannoroth,0.00029608153056181796,40,18,0.2455746973391168,6.316894204710901e-05,2.2222222222222223,58
Crypticcross-bleeding-hollow,0.00013525967914965477,39,6,0.24303964559943836,6.315047160999046e-05,6.5,45
Verbalmurder-area-52,0.0014940433700532396,0,4,0.0,0.0,0.0,4
Ddoser-dalaran,0.0007188779626231171,2,5,0.20213138220855068,1.787382435507222e-07,0.4,7
Azaekiel-dalaran,0.0,0,4,0.0,0.0,0.0,4
Angusina-stormrage,0.0010594646509768883,2,0,0.21596046906121882,0.0,inf,2
Wolfiestyles-zuljin,0.004067790847178525,1,1,0.2159344912534384,4.102265442622865e-08,1.0,2
Tinkerrific-dalaran,0.0011727409694234313,3,30,0.22155832344754323,7.817535408009054e-06,0.1,33
Release-frostmourne,0.0,0,2,0.0,0.0,0.0,2
Sipsoup-stormrage,0.0022412547026274226,2,3,0.2215785188146282,4.103862817049713e-07,0.6666666666666666,5
Ohlawdy-drakkari,0.0,0,1,0.0,0.0,0.0,1
Alethkar-emerald-dream,0.0003601925528111168,30,4,0.2593148822877118,9.294099998186375e-05,7.5,34
Uluru-2767,0.0,0,2,0.0,0.0,0.0,2
JackBoot-21608,0.0,0,1,0.0,0.0,0.0,1
Vendes-proudmoore,0.000347640867788554,116,39,0.2754619151007771,0.0003572553131513913,2.9743589743589745,155
feelgood-2381,0.0007078997296191816,0,23,0.0,0.0,0.0,23
Beau-burning-legion,0.0,0,1,0.0,0.0,0.0,1
Tyraëll-tichondrius,0.0,0,3,0.0,0.0,0.0,3
Ekozz-faerlina,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Kraigz-loatheb,0.000368255179806701,1,8,0.20074177590202588,1.09280055355438e-06,0.125,9
Akaingra-area-52,0.0005785440044872297,6,6,0.2038134095150149,3.192231134832893e-06,1.0,12
Horgan-elune,0.0003387047324135215,25,22,0.24156638530116092,2.6154099668493928e-05,1.1363636363636365,47
Maddexx-uther,0.0,0,4,0.0,0.0,0.0,4
Isoloria-kelthuzad,0.0008661399435746381,0,14,0.0,0.0,0.0,14
Bashey-2965,0.0007690455422620883,0,61,0.0,0.0,0.0,61
Chunk-azralon,0.0031588155023342494,0,9,0.0,0.0,0.0,9
Therinity-lightbringer,0.0006850772451322594,0,28,0.0,0.0,0.0,28
Yaboaegwynn-aegwynn,0.0,0,1,0.0,0.0,0.0,1
Schaniah-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Kalâd-stormrage,0.0,0,1,0.0,0.0,0.0,1
Dalien-incendius,0.0,0,2,0.0,0.0,0.0,2
Izaalith-sargeras,0.0,0,2,0.0,0.0,0.0,2
Rienzi-stormrage,0.0,0,2,0.0,0.0,0.0,2
Aurochs-saurfang,0.0006195786864931849,2,0,0.18591343610714597,0.0,inf,2
Smorclordcx-illidan,0.0005258564437655511,35,7,0.24711624837710508,1.0257209142674482e-05,5.0,42
Sgtsnipe-bigglesworth,0.0010888747728880384,6,8,0.2318770005518751,1.839439709143094e-06,0.75,14
Khlause-kurinnaxx,0.0006163152962744852,27,32,0.2551906711057484,7.060011717476518e-05,0.84375,59
Qualitas-stormrage,0.0,2,2,0.21329143943893855,5.282865635027192e-05,1.0,4
Izax-wyrmrest-accord,0.0,1,0,0.1684559741346037,0.0,inf,1
Necisor-zuljin,0.0,1,2,0.1725100708088766,3.611232716464745e-08,0.5,3
Draymid-zuljin,0.0004557169012185012,3,40,0.21729044539860845,8.29838514022163e-06,0.075,43
Clouds-akama,0.0008120945462162702,0,4,0.0,0.0,0.0,4
Player-223294,0.0,0,1,0.0,0.0,0.0,1
Headscanner-kelthuzad,0.00015281214799996336,16,14,0.23093528419765655,0.0001061882902013682,1.1428571428571428,30
Kamos-21598,0.0,0,1,0.0,0.0,0.0,1
Psyche-kelthuzad,0.0002962756330202756,3,4,0.20939637654281873,1.742378849484941e-06,0.75,7
Tickix-andorhal,0.0007730723953136697,30,13,0.2876188405106141,7.446612981424395e-05,2.3076923076923075,43
Dug-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Corbendru-zuljin,0.00016742073235454042,0,5,0.0,0.0,0.0,5
Daftmunk-bloodscalp,0.0,0,1,0.0,0.0,0.0,1
Wifegwip-illidan-998987,0.0008375992401972197,21,6,0.2479543578003909,2.9214580003612607e-05,3.5,27
DireRaven-22740,0.0,0,1,0.0,0.0,0.0,1
Pinkchins-felstriker,0.008404272538655928,0,2,0.0,0.0,0.0,2
Yangxiaolóng-bleeding-hollow,0.0005778025488354482,28,0,0.2528241003162483,0.0,inf,28
Swinelord-tichondrius,0.00013296244572948357,19,0,0.23616353735642118,0.0,inf,19
Redwolf-moon-guard,0.0005542300910422161,3,2,0.2007789880208272,0.0,1.5,5
Andastru-moon-guard,0.0,0,1,0.0,0.0,0.0,1
Zerilla-stormrage,0.0,0,2,0.0,0.0,0.0,2
Sneakypigeon-sargeras,0.0004655715746263089,0,25,0.0,0.0,0.0,25
Asareas-aggramar,0.0,0,1,0.0,0.0,0.0,1
Tonkatank-tichondrius,0.0013445239409891317,5,51,0.2194581023572422,1.8202096369221752e-05,0.09803921568627451,56
Raina-anathema,0.0,0,1,0.0,0.0,0.0,1
Glyph-frostmourne,0.0012391573729863697,2,0,0.22997379499538417,0.0,inf,2
Merry-barthilas,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Jugeum-proudmoore,0.0018136075169945154,5,0,0.2471381119352699,0.0,inf,5
Brocahontus-sargeras,0.0,0,1,0.0,0.0,0.0,1
Laasker-azralon,0.0007927013894824204,0,4,0.0,0.0,0.0,4
Inerte-stormrage,0.0017884198456680676,5,2,0.24541974106871098,5.515666190347539e-06,2.5,7
Zechx-emerald-dream,0.0017492050255784551,1,3,0.2115558535560317,3.3280417332435736e-07,0.3333333333333333,4
Dominitari-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Elreas-kelthuzad,0.0007806202291789799,0,2,0.0,0.0,0.0,2
Alsol-drakkari,0.0,0,2,0.0,0.0,0.0,2
Pigkill-benediction,0.0,0,1,0.0,0.0,0.0,1
Borntolose-quelthalas,0.0004361813393813834,0,4,0.0,0.0,0.0,4
Corncobbe-wyrmrest-accord,0.0023086326668062852,1,1,0.20956335570038861,1.538760399108776e-08,1.0,2
